nohup: ignoring input
###training start~~~~
hash_gan.py:286: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[1](344/58368): Loss_D: 98.3852158 Loss_G: 0.3738
===> Epoch[1](345/58368): Loss_D: 102.9081955 Loss_G: 0.3758
===> Epoch[1](346/58368): Loss_D: 104.3026962 Loss_G: 0.3752
===> Epoch[1](347/58368): Loss_D: 98.3753128 Loss_G: 0.3749
===> Epoch[1](348/58368): Loss_D: 102.0589676 Loss_G: 0.3755
===> Epoch[1](349/58368): Loss_D: 103.3416290 Loss_G: 0.3748
===> Epoch[1](350/58368): Loss_D: 98.5578995 Loss_G: 0.3756
===> Epoch[1](351/58368): Loss_D: 103.1318283 Loss_G: 0.3758
===> Epoch[1](352/58368): Loss_D: 101.8800964 Loss_G: 0.3752
===> Epoch[1](353/58368): Loss_D: 102.1252975 Loss_G: 0.3747
===> Epoch[1](354/58368): Loss_D: 100.4612350 Loss_G: 0.3748
===> Epoch[1](355/58368): Loss_D: 101.9926910 Loss_G: 0.3747
===> Epoch[1](356/58368): Loss_D: 99.5097733 Loss_G: 0.3735
===> Epoch[1](357/58368): Loss_D: 100.0299988 Loss_G: 0.3745
===> Epoch[1](358/58368): Loss_D: 100.6062469 Loss_G: 0.3757
===> Epoch[1](359/58368): Loss_D: 100.2019577 Loss_G: 0.3746
===> Epoch[1](360/58368): Loss_D: 99.8736038 Loss_G: 0.3754
===> Epoch[1](361/58368): Loss_D: 100.5636215 Loss_G: 0.3744
===> Epoch[1](362/58368): Loss_D: 101.1651077 Loss_G: 0.3748
===> Epoch[1](363/58368): Loss_D: 101.4541702 Loss_G: 0.3748
===> Epoch[1](364/58368): Loss_D: 101.9687042 Loss_G: 0.3755
===> Epoch[1](365/58368): Loss_D: 98.3738556 Loss_G: 0.3736
===> Epoch[1](366/58368): Loss_D: 102.1430740 Loss_G: 0.3743
===> Epoch[1](367/58368): Loss_D: 99.8180618 Loss_G: 0.3747
===> Epoch[1](368/58368): Loss_D: 101.6076050 Loss_G: 0.3751
===> Epoch[1](369/58368): Loss_D: 100.3953934 Loss_G: 0.3740
===> Epoch[1](370/58368): Loss_D: 97.0636902 Loss_G: 0.3732
===> Epoch[1](371/58368): Loss_D: 99.2105179 Loss_G: 0.3752
===> Epoch[1](372/58368): Loss_D: 100.3312302 Loss_G: 0.3744
===> Epoch[1](373/58368): Loss_D: 102.0833664 Loss_G: 0.3749
===> Epoch[1](374/58368): Loss_D: 99.6920929 Loss_G: 0.3739
===> Epoch[1](375/58368): Loss_D: 100.3359528 Loss_G: 0.3747
===> Epoch[1](376/58368): Loss_D: 98.2035904 Loss_G: 0.3744
===> Epoch[1](377/58368): Loss_D: 100.8495102 Loss_G: 0.3742
===> Epoch[1](378/58368): Loss_D: 102.3771667 Loss_G: 0.3737
===> Epoch[1](379/58368): Loss_D: 99.8698807 Loss_G: 0.3737
===> Epoch[1](380/58368): Loss_D: 99.4103317 Loss_G: 0.3730
===> Epoch[1](381/58368): Loss_D: 97.2449417 Loss_G: 0.3737
===> Epoch[1](382/58368): Loss_D: 100.2203217 Loss_G: 0.3740
===> Epoch[1](383/58368): Loss_D: 104.1931000 Loss_G: 0.3741
===> Epoch[1](384/58368): Loss_D: 101.1173782 Loss_G: 0.3733
===> Epoch[1](385/58368): Loss_D: 101.3139038 Loss_G: 0.3741
===> Epoch[1](386/58368): Loss_D: 99.4625626 Loss_G: 0.3736
===> Epoch[1](387/58368): Loss_D: 98.9091187 Loss_G: 0.3737
===> Epoch[1](388/58368): Loss_D: 97.7816925 Loss_G: 0.3731
===> Epoch[1](389/58368): Loss_D: 99.2731018 Loss_G: 0.3734
===> Epoch[1](390/58368): Loss_D: 99.3946381 Loss_G: 0.3744
===> Epoch[1](391/58368): Loss_D: 100.0676956 Loss_G: 0.3722
===> Epoch[1](392/58368): Loss_D: 101.4361496 Loss_G: 0.3735
===> Epoch[1](393/58368): Loss_D: 100.3500824 Loss_G: 0.3735
===> Epoch[1](394/58368): Loss_D: 99.9125748 Loss_G: 0.3729
===> Epoch[1](395/58368): Loss_D: 98.0551453 Loss_G: 0.3723
===> Epoch[1](396/58368): Loss_D: 98.7420197 Loss_G: 0.3731
===> Epoch[1](397/58368): Loss_D: 100.8548203 Loss_G: 0.3723
===> Epoch[1](398/58368): Loss_D: 100.1406479 Loss_G: 0.3728
===> Epoch[1](399/58368): Loss_D: 100.6700974 Loss_G: 0.3734
===> Epoch[1](400/58368): Loss_D: 101.9053650 Loss_G: 0.3752
===> Epoch[1](401/58368): Loss_D: 100.2364731 Loss_G: 0.3735
===> Epoch[1](402/58368): Loss_D: 102.6867371 Loss_G: 0.3739
===> Epoch[1](403/58368): Loss_D: 99.1388397 Loss_G: 0.3729
===> Epoch[1](404/58368): Loss_D: 99.7979050 Loss_G: 0.3728
===> Epoch[1](405/58368): Loss_D: 100.0518265 Loss_G: 0.3731
===> Epoch[1](406/58368): Loss_D: 98.0348129 Loss_G: 0.3728
===> Epoch[1](407/58368): Loss_D: 99.3685379 Loss_G: 0.3728
===> Epoch[1](408/58368): Loss_D: 98.3070374 Loss_G: 0.3726
===> Epoch[1](409/58368): Loss_D: 99.4221497 Loss_G: 0.3720
===> Epoch[1](410/58368): Loss_D: 99.4441223 Loss_G: 0.3726
===> Epoch[1](411/58368): Loss_D: 100.6508179 Loss_G: 0.3725
===> Epoch[1](412/58368): Loss_D: 99.6414032 Loss_G: 0.3727
===> Epoch[1](413/58368): Loss_D: 99.6893311 Loss_G: 0.3728
===> Epoch[1](414/58368): Loss_D: 99.6501999 Loss_G: 0.3719
===> Epoch[1](415/58368): Loss_D: 98.8933411 Loss_G: 0.3720
===> Epoch[1](416/58368): Loss_D: 99.1564713 Loss_G: 0.3722
===> Epoch[1](417/58368): Loss_D: 95.2620316 Loss_G: 0.3733
===> Epoch[1](418/58368): Loss_D: 98.7768097 Loss_G: 0.3718
===> Epoch[1](419/58368): Loss_D: 97.7536545 Loss_G: 0.3722
===> Epoch[1](420/58368): Loss_D: 99.6858902 Loss_G: 0.3723
===> Epoch[1](421/58368): Loss_D: 97.7815170 Loss_G: 0.3721
===> Epoch[1](422/58368): Loss_D: 100.0230255 Loss_G: 0.3725
===> Epoch[1](423/58368): Loss_D: 99.3436127 Loss_G: 0.3721
===> Epoch[1](424/58368): Loss_D: 97.4679794 Loss_G: 0.3715
===> Epoch[1](425/58368): Loss_D: 96.1916962 Loss_G: 0.3723
===> Epoch[1](426/58368): Loss_D: 98.6741180 Loss_G: 0.3720
===> Epoch[1](427/58368): Loss_D: 97.9002686 Loss_G: 0.3725
===> Epoch[1](428/58368): Loss_D: 100.0622177 Loss_G: 0.3721
===> Epoch[1](429/58368): Loss_D: 98.1308441 Loss_G: 0.3722
===> Epoch[1](430/58368): Loss_D: 97.0479813 Loss_G: 0.3706
===> Epoch[1](431/58368): Loss_D: 99.5223312 Loss_G: 0.3728
===> Epoch[1](432/58368): Loss_D: 96.1914444 Loss_G: 0.3713
===> Epoch[1](433/58368): Loss_D: 99.7480774 Loss_G: 0.3722
===> Epoch[1](434/58368): Loss_D: 97.9821091 Loss_G: 0.3722
===> Epoch[1](435/58368): Loss_D: 100.1896973 Loss_G: 0.3725
===> Epoch[1](436/58368): Loss_D: 98.8419113 Loss_G: 0.3714
===> Epoch[1](437/58368): Loss_D: 98.5557480 Loss_G: 0.3717
===> Epoch[1](438/58368): Loss_D: 98.7614441 Loss_G: 0.3716
===> Epoch[1](439/58368): Loss_D: 98.1104584 Loss_G: 0.3718
===> Epoch[1](440/58368): Loss_D: 97.5695572 Loss_G: 0.3711
===> Epoch[1](441/58368): Loss_D: 96.2655029 Loss_G: 0.3710
===> Epoch[1](442/58368): Loss_D: 98.7568359 Loss_G: 0.3730
===> Epoch[1](443/58368): Loss_D: 98.0140152 Loss_G: 0.3719
===> Epoch[1](444/58368): Loss_D: 99.9926147 Loss_G: 0.3709
===> Epoch[1](445/58368): Loss_D: 94.6662140 Loss_G: 0.3717
===> Epoch[1](446/58368): Loss_D: 98.2959290 Loss_G: 0.3705
===> Epoch[1](447/58368): Loss_D: 99.5758591 Loss_G: 0.3715
===> Epoch[1](448/58368): Loss_D: 96.4346161 Loss_G: 0.3718
===> Epoch[1](449/58368): Loss_D: 98.9608383 Loss_G: 0.3701
===> Epoch[1](450/58368): Loss_D: 98.9933014 Loss_G: 0.3721
===> Epoch[1](451/58368): Loss_D: 96.5133514 Loss_G: 0.3713
===> Epoch[1](452/58368): Loss_D: 98.9376526 Loss_G: 0.3705
===> Epoch[1](453/58368): Loss_D: 97.1778107 Loss_G: 0.3711
===> Epoch[1](454/58368): Loss_D: 98.6030273 Loss_G: 0.3710
===> Epoch[1](455/58368): Loss_D: 98.9848328 Loss_G: 0.3732
####################################
('map:', 0.2537657840891793)
===> Epoch[2](456/58368): Loss_D: 97.5516739 Loss_G: 0.3728
===> Epoch[2](457/58368): Loss_D: 98.1151810 Loss_G: 0.3712
===> Epoch[2](458/58368): Loss_D: 96.4170227 Loss_G: 0.3702
===> Epoch[2](459/58368): Loss_D: 95.0507660 Loss_G: 0.3701
===> Epoch[2](460/58368): Loss_D: 96.6348877 Loss_G: 0.3704
===> Epoch[2](461/58368): Loss_D: 96.5408707 Loss_G: 0.3697
===> Epoch[2](462/58368): Loss_D: 98.6879044 Loss_G: 0.3707
===> Epoch[2](463/58368): Loss_D: 98.7591095 Loss_G: 0.3709
===> Epoch[2](464/58368): Loss_D: 95.8454590 Loss_G: 0.3692
===> Epoch[2](465/58368): Loss_D: 96.8497467 Loss_G: 0.3700
===> Epoch[2](466/58368): Loss_D: 95.1405334 Loss_G: 0.3697
===> Epoch[2](467/58368): Loss_D: 96.0422516 Loss_G: 0.3715
===> Epoch[2](468/58368): Loss_D: 95.5301056 Loss_G: 0.3709
===> Epoch[2](469/58368): Loss_D: 95.8137665 Loss_G: 0.3689
===> Epoch[2](470/58368): Loss_D: 97.2852402 Loss_G: 0.3698
===> Epoch[2](471/58368): Loss_D: 95.4747391 Loss_G: 0.3702
===> Epoch[2](472/58368): Loss_D: 95.3050919 Loss_G: 0.3693
===> Epoch[2](473/58368): Loss_D: 97.2596588 Loss_G: 0.3697
===> Epoch[2](474/58368): Loss_D: 98.8507767 Loss_G: 0.3711
===> Epoch[2](475/58368): Loss_D: 97.1305923 Loss_G: 0.3701
===> Epoch[2](476/58368): Loss_D: 98.1963959 Loss_G: 0.3709
===> Epoch[2](477/58368): Loss_D: 96.7479858 Loss_G: 0.3691
===> Epoch[2](478/58368): Loss_D: 96.4833832 Loss_G: 0.3695
===> Epoch[2](479/58368): Loss_D: 96.4007263 Loss_G: 0.3695
===> Epoch[2](480/58368): Loss_D: 94.9739761 Loss_G: 0.3693
===> Epoch[2](481/58368): Loss_D: 96.6381607 Loss_G: 0.3715
===> Epoch[2](482/58368): Loss_D: 96.8903275 Loss_G: 0.3694
===> Epoch[2](483/58368): Loss_D: 95.4157257 Loss_G: 0.3702
===> Epoch[2](484/58368): Loss_D: 96.9829025 Loss_G: 0.3697
===> Epoch[2](485/58368): Loss_D: 97.9125824 Loss_G: 0.3701
===> Epoch[2](486/58368): Loss_D: 95.3018494 Loss_G: 0.3693
===> Epoch[2](487/58368): Loss_D: 96.8025589 Loss_G: 0.3691
===> Epoch[2](488/58368): Loss_D: 93.7689819 Loss_G: 0.3701
===> Epoch[2](489/58368): Loss_D: 96.9191895 Loss_G: 0.3697
===> Epoch[2](490/58368): Loss_D: 96.4409485 Loss_G: 0.3683
===> Epoch[2](491/58368): Loss_D: 94.6376648 Loss_G: 0.3696
===> Epoch[2](492/58368): Loss_D: 93.6926956 Loss_G: 0.3692
===> Epoch[2](493/58368): Loss_D: 93.8529358 Loss_G: 0.3688
===> Epoch[2](494/58368): Loss_D: 97.0458374 Loss_G: 0.3692
===> Epoch[2](495/58368): Loss_D: 95.6391220 Loss_G: 0.3687
===> Epoch[2](496/58368): Loss_D: 97.3469162 Loss_G: 0.3689
===> Epoch[2](497/58368): Loss_D: 94.7700272 Loss_G: 0.3694
===> Epoch[2](498/58368): Loss_D: 95.0189896 Loss_G: 0.3690
===> Epoch[2](499/58368): Loss_D: 97.4411850 Loss_G: 0.3676
===> Epoch[2](500/58368): Loss_D: 94.8728638 Loss_G: 0.3694
===> Epoch[2](501/58368): Loss_D: 95.7277908 Loss_G: 0.3694
===> Epoch[2](502/58368): Loss_D: 92.7118912 Loss_G: 0.3694
===> Epoch[2](503/58368): Loss_D: 96.6302032 Loss_G: 0.3689
===> Epoch[2](504/58368): Loss_D: 99.8604813 Loss_G: 0.3694
===> Epoch[2](505/58368): Loss_D: 96.1715775 Loss_G: 0.3688
===> Epoch[2](506/58368): Loss_D: 95.3053741 Loss_G: 0.3700
===> Epoch[2](507/58368): Loss_D: 94.4716187 Loss_G: 0.3696
===> Epoch[2](508/58368): Loss_D: 97.1869354 Loss_G: 0.3693
===> Epoch[2](509/58368): Loss_D: 94.2773972 Loss_G: 0.3688
===> Epoch[2](510/58368): Loss_D: 97.7187805 Loss_G: 0.3689
===> Epoch[2](511/58368): Loss_D: 95.0257416 Loss_G: 0.3698
===> Epoch[2](512/58368): Loss_D: 94.4822388 Loss_G: 0.3677
===> Epoch[2](513/58368): Loss_D: 96.7674179 Loss_G: 0.3686
===> Epoch[2](514/58368): Loss_D: 95.0942001 Loss_G: 0.3683
===> Epoch[2](515/58368): Loss_D: 96.6485214 Loss_G: 0.3693
===> Epoch[2](516/58368): Loss_D: 92.8739929 Loss_G: 0.3687
===> Epoch[2](517/58368): Loss_D: 95.7405624 Loss_G: 0.3688
===> Epoch[2](518/58368): Loss_D: 95.6011429 Loss_G: 0.3694
===> Epoch[2](519/58368): Loss_D: 94.6256943 Loss_G: 0.3687
===> Epoch[2](520/58368): Loss_D: 95.5615768 Loss_G: 0.3677
===> Epoch[2](521/58368): Loss_D: 96.5744324 Loss_G: 0.3692
===> Epoch[2](522/58368): Loss_D: 95.3339996 Loss_G: 0.3679
===> Epoch[2](523/58368): Loss_D: 94.5379257 Loss_G: 0.3684
===> Epoch[2](524/58368): Loss_D: 98.9227676 Loss_G: 0.3684
===> Epoch[2](525/58368): Loss_D: 95.0013046 Loss_G: 0.3689
===> Epoch[2](526/58368): Loss_D: 93.1665573 Loss_G: 0.3680
===> Epoch[2](527/58368): Loss_D: 96.9804230 Loss_G: 0.3691
===> Epoch[2](528/58368): Loss_D: 93.9167023 Loss_G: 0.3695
===> Epoch[2](529/58368): Loss_D: 93.4691391 Loss_G: 0.3673
===> Epoch[2](530/58368): Loss_D: 94.7003708 Loss_G: 0.3674
===> Epoch[2](531/58368): Loss_D: 94.3050690 Loss_G: 0.3677
===> Epoch[2](532/58368): Loss_D: 94.8783875 Loss_G: 0.3694
===> Epoch[2](533/58368): Loss_D: 97.2778778 Loss_G: 0.3675
===> Epoch[2](534/58368): Loss_D: 97.4130173 Loss_G: 0.3688
===> Epoch[2](535/58368): Loss_D: 93.0021515 Loss_G: 0.3681
===> Epoch[2](536/58368): Loss_D: 96.4996033 Loss_G: 0.3690
===> Epoch[2](537/58368): Loss_D: 93.3610992 Loss_G: 0.3684
===> Epoch[2](538/58368): Loss_D: 92.8490829 Loss_G: 0.3677
===> Epoch[2](539/58368): Loss_D: 92.9424438 Loss_G: 0.3668
===> Epoch[2](540/58368): Loss_D: 93.9033585 Loss_G: 0.3686
===> Epoch[2](541/58368): Loss_D: 96.9473114 Loss_G: 0.3693
===> Epoch[2](542/58368): Loss_D: 96.2141953 Loss_G: 0.3686
===> Epoch[2](543/58368): Loss_D: 93.1009216 Loss_G: 0.3671
===> Epoch[2](544/58368): Loss_D: 95.0564117 Loss_G: 0.3683
===> Epoch[2](545/58368): Loss_D: 92.9521942 Loss_G: 0.3665
===> Epoch[2](546/58368): Loss_D: 94.4349976 Loss_G: 0.3679
===> Epoch[2](547/58368): Loss_D: 95.0910339 Loss_G: 0.3685
===> Epoch[2](548/58368): Loss_D: 94.8024826 Loss_G: 0.3675
===> Epoch[2](549/58368): Loss_D: 94.8528824 Loss_G: 0.3674
===> Epoch[2](550/58368): Loss_D: 92.8924103 Loss_G: 0.3671
===> Epoch[2](551/58368): Loss_D: 94.2839279 Loss_G: 0.3672
===> Epoch[2](552/58368): Loss_D: 94.6584320 Loss_G: 0.3675
===> Epoch[2](553/58368): Loss_D: 93.8612976 Loss_G: 0.3685
===> Epoch[2](554/58368): Loss_D: 95.0669250 Loss_G: 0.3670
===> Epoch[2](555/58368): Loss_D: 93.5024185 Loss_G: 0.3676
===> Epoch[2](556/58368): Loss_D: 94.7527084 Loss_G: 0.3679
===> Epoch[2](557/58368): Loss_D: 90.6329041 Loss_G: 0.3667
===> Epoch[2](558/58368): Loss_D: 95.4052048 Loss_G: 0.3678
===> Epoch[2](559/58368): Loss_D: 93.5515976 Loss_G: 0.3668
===> Epoch[2](560/58368): Loss_D: 92.9823837 Loss_G: 0.3665
===> Epoch[2](561/58368): Loss_D: 92.4922256 Loss_G: 0.3672
===> Epoch[2](562/58368): Loss_D: 91.2067947 Loss_G: 0.3682
===> Epoch[2](563/58368): Loss_D: 93.7870331 Loss_G: 0.3672
===> Epoch[2](564/58368): Loss_D: 95.0633545 Loss_G: 0.3661
===> Epoch[2](565/58368): Loss_D: 92.4659729 Loss_G: 0.3675
===> Epoch[2](566/58368): Loss_D: 91.0927048 Loss_G: 0.3675
===> Epoch[2](567/58368): Loss_D: 93.0432053 Loss_G: 0.3676
===> Epoch[2](568/58368): Loss_D: 93.1990585 Loss_G: 0.3678
===> Epoch[2](569/58368): Loss_D: 90.3476791 Loss_G: 0.3665
===> Epoch[2](570/58368): Loss_D: 92.9101334 Loss_G: 0.3668
===> Epoch[2](571/58368): Loss_D: 93.1925812 Loss_G: 0.3665
===> Epoch[2](572/58368): Loss_D: 92.3630600 Loss_G: 0.3675
===> Epoch[2](573/58368): Loss_D: 91.7812424 Loss_G: 0.3666
===> Epoch[2](574/58368): Loss_D: 93.7019501 Loss_G: 0.3662
===> Epoch[2](575/58368): Loss_D: 90.5329285 Loss_G: 0.3653
===> Epoch[2](576/58368): Loss_D: 92.3988876 Loss_G: 0.3673
===> Epoch[2](577/58368): Loss_D: 91.1334991 Loss_G: 0.3670
===> Epoch[2](578/58368): Loss_D: 93.8312988 Loss_G: 0.3673
===> Epoch[2](579/58368): Loss_D: 92.8941422 Loss_G: 0.3665
===> Epoch[2](580/58368): Loss_D: 92.6529617 Loss_G: 0.3672
===> Epoch[2](581/58368): Loss_D: 92.8237305 Loss_G: 0.3675
===> Epoch[2](582/58368): Loss_D: 92.0122604 Loss_G: 0.3663
===> Epoch[2](583/58368): Loss_D: 89.9164276 Loss_G: 0.3670
===> Epoch[2](584/58368): Loss_D: 92.1046371 Loss_G: 0.3664
===> Epoch[2](585/58368): Loss_D: 94.8557281 Loss_G: 0.3676
===> Epoch[2](586/58368): Loss_D: 92.1939774 Loss_G: 0.3679
===> Epoch[2](587/58368): Loss_D: 91.4764328 Loss_G: 0.3665
===> Epoch[2](588/58368): Loss_D: 92.6221619 Loss_G: 0.3652
===> Epoch[2](589/58368): Loss_D: 93.6377487 Loss_G: 0.3677
===> Epoch[2](590/58368): Loss_D: 90.0985794 Loss_G: 0.3659
===> Epoch[2](591/58368): Loss_D: 92.8534088 Loss_G: 0.3671
===> Epoch[2](592/58368): Loss_D: 91.1609192 Loss_G: 0.3672
===> Epoch[2](593/58368): Loss_D: 93.7007523 Loss_G: 0.3671
===> Epoch[2](594/58368): Loss_D: 90.6055069 Loss_G: 0.3656
===> Epoch[2](595/58368): Loss_D: 94.7787018 Loss_G: 0.3666
===> Epoch[2](596/58368): Loss_D: 94.4000168 Loss_G: 0.3666
===> Epoch[2](597/58368): Loss_D: 95.0999985 Loss_G: 0.3671
===> Epoch[2](598/58368): Loss_D: 90.7928238 Loss_G: 0.3663
===> Epoch[2](599/58368): Loss_D: 93.4277039 Loss_G: 0.3657
===> Epoch[2](600/58368): Loss_D: 93.9793930 Loss_G: 0.3658
===> Epoch[2](601/58368): Loss_D: 93.0698624 Loss_G: 0.3666
===> Epoch[2](602/58368): Loss_D: 93.2349472 Loss_G: 0.3655
===> Epoch[2](603/58368): Loss_D: 91.4060287 Loss_G: 0.3655
===> Epoch[2](604/58368): Loss_D: 94.0718842 Loss_G: 0.3671
===> Epoch[2](605/58368): Loss_D: 91.9326859 Loss_G: 0.3664
===> Epoch[2](606/58368): Loss_D: 93.3659439 Loss_G: 0.3662
===> Epoch[2](607/58368): Loss_D: 93.3372574 Loss_G: 0.3671
===> Epoch[2](608/58368): Loss_D: 90.7450790 Loss_G: 0.3647
===> Epoch[2](609/58368): Loss_D: 91.7363052 Loss_G: 0.3660
===> Epoch[2](610/58368): Loss_D: 93.3190994 Loss_G: 0.3658
===> Epoch[2](611/58368): Loss_D: 94.7924194 Loss_G: 0.3667
===> Epoch[2](612/58368): Loss_D: 91.9462967 Loss_G: 0.3669
===> Epoch[2](613/58368): Loss_D: 90.1227188 Loss_G: 0.3666
===> Epoch[2](614/58368): Loss_D: 90.1182404 Loss_G: 0.3666
===> Epoch[2](615/58368): Loss_D: 91.4595642 Loss_G: 0.3664
===> Epoch[2](616/58368): Loss_D: 91.4406815 Loss_G: 0.3671
===> Epoch[2](617/58368): Loss_D: 92.3691101 Loss_G: 0.3659
===> Epoch[2](618/58368): Loss_D: 92.8553543 Loss_G: 0.3649
===> Epoch[2](619/58368): Loss_D: 93.9058762 Loss_G: 0.3656
===> Epoch[2](620/58368): Loss_D: 89.3414917 Loss_G: 0.3660
===> Epoch[2](621/58368): Loss_D: 94.1328812 Loss_G: 0.3666
===> Epoch[2](622/58368): Loss_D: 92.8527756 Loss_G: 0.3654
===> Epoch[2](623/58368): Loss_D: 92.0772400 Loss_G: 0.3668
===> Epoch[2](624/58368): Loss_D: 91.3705597 Loss_G: 0.3659
===> Epoch[2](625/58368): Loss_D: 91.7406387 Loss_G: 0.3662
===> Epoch[2](626/58368): Loss_D: 91.1194534 Loss_G: 0.3657
===> Epoch[2](627/58368): Loss_D: 90.4525833 Loss_G: 0.3656
===> Epoch[2](628/58368): Loss_D: 89.6136017 Loss_G: 0.3657
===> Epoch[2](629/58368): Loss_D: 91.6652451 Loss_G: 0.3664
===> Epoch[2](630/58368): Loss_D: 92.6087189 Loss_G: 0.3659
===> Epoch[2](631/58368): Loss_D: 92.2733459 Loss_G: 0.3652
===> Epoch[2](632/58368): Loss_D: 94.2508850 Loss_G: 0.3658
===> Epoch[2](633/58368): Loss_D: 90.4122162 Loss_G: 0.3647
===> Epoch[2](634/58368): Loss_D: 90.8294067 Loss_G: 0.3648
===> Epoch[2](635/58368): Loss_D: 88.0077209 Loss_G: 0.3648
===> Epoch[2](636/58368): Loss_D: 87.5135345 Loss_G: 0.3651
===> Epoch[2](637/58368): Loss_D: 88.2251511 Loss_G: 0.3636
===> Epoch[2](638/58368): Loss_D: 92.8249969 Loss_G: 0.3662
===> Epoch[2](639/58368): Loss_D: 92.4294205 Loss_G: 0.3655
===> Epoch[2](640/58368): Loss_D: 93.8528671 Loss_G: 0.3656
===> Epoch[2](641/58368): Loss_D: 91.6551743 Loss_G: 0.3652
===> Epoch[2](642/58368): Loss_D: 92.6354980 Loss_G: 0.3660
===> Epoch[2](643/58368): Loss_D: 90.1130753 Loss_G: 0.3660
===> Epoch[2](644/58368): Loss_D: 91.0564346 Loss_G: 0.3649
===> Epoch[2](645/58368): Loss_D: 90.5112686 Loss_G: 0.3656
===> Epoch[2](646/58368): Loss_D: 94.7131042 Loss_G: 0.3657
===> Epoch[2](647/58368): Loss_D: 93.4670792 Loss_G: 0.3638
===> Epoch[2](648/58368): Loss_D: 90.4581909 Loss_G: 0.3651
===> Epoch[2](649/58368): Loss_D: 91.6446381 Loss_G: 0.3653
===> Epoch[2](650/58368): Loss_D: 91.0780563 Loss_G: 0.3657
===> Epoch[2](651/58368): Loss_D: 92.1713181 Loss_G: 0.3664
===> Epoch[2](652/58368): Loss_D: 92.6894760 Loss_G: 0.3648
===> Epoch[2](653/58368): Loss_D: 89.2796783 Loss_G: 0.3641
===> Epoch[2](654/58368): Loss_D: 91.1165619 Loss_G: 0.3652
===> Epoch[2](655/58368): Loss_D: 90.8741837 Loss_G: 0.3653
===> Epoch[2](656/58368): Loss_D: 92.5568161 Loss_G: 0.3655
===> Epoch[2](657/58368): Loss_D: 89.0440979 Loss_G: 0.3654
===> Epoch[2](658/58368): Loss_D: 89.7175598 Loss_G: 0.3654
===> Epoch[2](659/58368): Loss_D: 91.7077179 Loss_G: 0.3648
===> Epoch[2](660/58368): Loss_D: 92.5957489 Loss_G: 0.3646
===> Epoch[2](661/58368): Loss_D: 91.8774414 Loss_G: 0.3643
===> Epoch[2](662/58368): Loss_D: 89.3507080 Loss_G: 0.3653
===> Epoch[2](663/58368): Loss_D: 92.2305069 Loss_G: 0.3651
===> Epoch[2](664/58368): Loss_D: 91.3372574 Loss_G: 0.3658
===> Epoch[2](665/58368): Loss_D: 90.9345627 Loss_G: 0.3636
===> Epoch[2](666/58368): Loss_D: 92.5745163 Loss_G: 0.3647
===> Epoch[2](667/58368): Loss_D: 92.0359650 Loss_G: 0.3643
===> Epoch[2](668/58368): Loss_D: 89.9122162 Loss_G: 0.3646
===> Epoch[2](669/58368): Loss_D: 88.4782715 Loss_G: 0.3652
===> Epoch[2](670/58368): Loss_D: 91.0556793 Loss_G: 0.3641
===> Epoch[2](671/58368): Loss_D: 92.5930862 Loss_G: 0.3647
===> Epoch[2](672/58368): Loss_D: 90.7214050 Loss_G: 0.3649
===> Epoch[2](673/58368): Loss_D: 92.7216721 Loss_G: 0.3639
===> Epoch[2](674/58368): Loss_D: 91.5841141 Loss_G: 0.3640
===> Epoch[2](675/58368): Loss_D: 91.4581070 Loss_G: 0.3643
===> Epoch[2](676/58368): Loss_D: 88.4695511 Loss_G: 0.3644
===> Epoch[2](677/58368): Loss_D: 92.1079025 Loss_G: 0.3661
===> Epoch[2](678/58368): Loss_D: 89.9887314 Loss_G: 0.3653
===> Epoch[2](679/58368): Loss_D: 88.3590317 Loss_G: 0.3646
===> Epoch[2](680/58368): Loss_D: 88.7350540 Loss_G: 0.3639
===> Epoch[2](681/58368): Loss_D: 86.5435944 Loss_G: 0.3643
===> Epoch[2](682/58368): Loss_D: 88.5255966 Loss_G: 0.3650
===> Epoch[2](683/58368): Loss_D: 87.8516922 Loss_G: 0.3650
####################################
('map:', 0.32626977957996295)
===> Epoch[3](684/58368): Loss_D: 91.0777206 Loss_G: 0.3646
===> Epoch[3](685/58368): Loss_D: 89.1439362 Loss_G: 0.3630
===> Epoch[3](686/58368): Loss_D: 91.2266998 Loss_G: 0.3654
===> Epoch[3](687/58368): Loss_D: 92.6256485 Loss_G: 0.3648
===> Epoch[3](688/58368): Loss_D: 89.0278778 Loss_G: 0.3643
===> Epoch[3](689/58368): Loss_D: 88.1698608 Loss_G: 0.3633
===> Epoch[3](690/58368): Loss_D: 88.7474747 Loss_G: 0.3638
===> Epoch[3](691/58368): Loss_D: 91.6303787 Loss_G: 0.3647
===> Epoch[3](692/58368): Loss_D: 89.4915466 Loss_G: 0.3645
===> Epoch[3](693/58368): Loss_D: 89.3324966 Loss_G: 0.3634
===> Epoch[3](694/58368): Loss_D: 91.4324112 Loss_G: 0.3644
===> Epoch[3](695/58368): Loss_D: 87.9895782 Loss_G: 0.3646
===> Epoch[3](696/58368): Loss_D: 90.1256409 Loss_G: 0.3633
===> Epoch[3](697/58368): Loss_D: 87.4370117 Loss_G: 0.3641
